0.5772720, 0.651860,0.5888452, 0.652131,0.5833452, 0.642580,0.5980100, 0.682122,0.5857817, 0.662584,0.5739773, 0.749210,0.5509215,0.6841356,0.575418 , 0.758690,0.5483143, 0.621595,0.6179280, 0.671445,0.5965555, 0.638286,0.4395213, 0.765702,0.4197588, 0.726864,0.4931768, 0.593829,0.3574068, 0.591100,0.3875108, 0.600554,0.2639434, 0.6106
0.5744140, 0.650517,0.5820187, 0.649286,0.5830068, 0.644653,0.5945023, 0.685983,0.5927665, 0.668378,0.5655850, 0.767414,0.5680453, 0.704274,0.5326989, 0.694938,0.5233421, 0.624524,0.5866342, 0.642801,0.5828108, 0.623922,0.4344454, 0.779806,0.4349032, 0.743206,0.4428916, 0.561331,0.4412891, 0.547645,0.3300221, 0.628942,0.3231135, 0.6217
0.5718446, 0.628777,0.5776059, 0.624788,0.5785591, 0.630329,0.5826507, 0.654612,0.5898818, 0.663210,0.5568280, 0.727895,0.5677077, 0.733673,0.5039771, 0.650599,0.5272518, 0.670172,0.5563070, 0.618518,0.5657777, 0.621804,0.4351384, 0.772836,0.4448219, 0.754037,0.3782264, 0.577650,0.3862299, 0.571065,0.2734463, 0.601115,0.2761980, 0.5942
0.5557231, 0.644441,0.5621359, 0.638607,0.5643681, 0.631919,0.5731101, 0.666844,0.5717611, 0.654043,0.5547483, 0.758538,0.5626656, 0.716318,0.4936519, 0.655757,0.4920895, 0.617247,0.5223923, 0.611825,0.5605748, 0.608528,0.4170426, 0.771043,0.4328697, 0.716618,0.3513322, 0.630994,0.3663527, 0.613842,0.2346823, 0.640360,0.3807409, 0.6115
0.5630139, 0.641699,0.5680806, 0.635468,0.5724998, 0.636833,0.5786222, 0.655438,0.5860747, 0.659104,0.5559110, 0.738582,0.5719910, 0.722481,0.487385 , 0.794294,0.5576114, 0.662281,0.5145132, 0.693580,0.5696831, 0.613736,0.4261749, 0.772212,0.4353651, 0.735944,0.3608560, 0.602566,0.3674584, 0.591749,0.2819368, 0.690054,0.2798388, 0.6823
0.5758044, 0.634382,0.5843654, 0.629321,0.5831862, 0.628749,0.5928227, 0.658123,0.5889331, 0.651525,0.5683444, 0.748273,0.5600899, 0.704683,0.5177304, 0.664957,0.5130143, 0.635230,0.5769069, 0.624436,0.5776763, 0.610483,0.4333799, 0.783630,0.4339312, 0.739110,0.4260942, 0.568544,0.4247176, 0.551683,0.3133195, 0.647075,0.3025344, 0.6085
0.5682154, 0.643572,0.5745031, 0.638972,0.5741910, 0.636378,0.5896706, 0.666723,0.5819758, 0.656784,0.5656204, 0.748042,0.5541204, 0.691758,0.5602843, 0.770824,0.5588622, 0.618887,0.6018670, 0.653582,0.5865085, 0.638367,0.4385783, 0.774762,0.4289442, 0.742662,0.4799377, 0.584054,0.3433063, 0.601808,0.3758569, 0.611246,0.2456491, 0.6103
0.5742457, 0.644337,0.5817155, 0.642916,0.5783431, 0.639686,0.5941774, 0.677345,0.5805094, 0.654738,0.5705484, 0.755092,0.5493623, 0.679051,0.5559775, 0.790848,0.5504543, 0.624407,0.6141547, 0.681951,0.5843762, 0.635255,0.4424086, 0.770325,0.4287032, 0.728811,0.4693523, 0.573477,0.3482592, 0.614668,0.3611322, 0.610389,0.2546657, 0.6597
0.5702347, 0.644122,0.5763341, 0.643160,0.5788366, 0.641492,0.5906618, 0.683862,0.5915603, 0.664073,0.5648995, 0.768260,0.5616928, 0.710791,0.5229608, 0.691863,0.5203514, 0.630389,0.5729662, 0.622242,0.5708490, 0.620595,0.4311952, 0.780567,0.4380950, 0.742396,0.4061009, 0.565379,0.4144458, 0.550523,0.2947476, 0.616368,0.3029250, 0.6065
0.5630425, 0.634671,0.5695193, 0.629495,0.5736930, 0.631984,0.5777863, 0.655221,0.5841395, 0.662184,0.5532127, 0.731966,0.5709043, 0.736548,0.5139901, 0.767450,0.5600664, 0.683522,0.4936721, 0.689335,0.5531865, 0.617515,0.4309997, 0.770378,0.4456769, 0.738867,0.3482184, 0.617287,0.4667916, 0.568269,0.2370118, 0.626289,0.3790292, 0.6293
0.5621608, 0.643478,0.5682014, 0.640428,0.5712273, 0.635881,0.5775971, 0.663147,0.5818389, 0.653837,0.5532051, 0.742702,0.5713446, 0.717848,0.5024085, 0.742557,0.5574418, 0.618398,0.5082132, 0.691012,0.5702329, 0.608609,0.4171147, 0.775261,0.4397335, 0.730680,0.3420045, 0.636830,0.4749770, 0.574169,0.2287743, 0.672732,0.3699511, 0.6142
0.5610595, 0.641454,0.5665456, 0.631869,0.5692781, 0.633135,0.5775427, 0.654931,0.5810887, 0.657150,0.5589825, 0.739695,0.561391 , 0.718688,0.5200544, 0.730074,0.5163039, 0.647471,0.5704454, 0.618480,0.5741920, 0.614518,0.4263044, 0.786383,0.4337134, 0.759863,0.4177272, 0.557621,0.4222123, 0.546779,0.3058604, 0.679946,0.3075684, 0.6672
0.5698701, 0.649111,0.5802874, 0.641815,0.5793366, 0.639783,0.5902885, 0.665376,0.5880368, 0.658904,0.5641424, 0.744377,0.5576461, 0.695810,0.5591403, 0.706752,0.5783529, 0.623331,0.5972908, 0.626943,0.5861907, 0.616878,0.4304103, 0.775793,0.4270557, 0.736403,0.4469234, 0.565499,0.3703089, 0.584015,0.3513542, 0.648856,0.2733926, 0.6062
0.5730540, 0.642416,0.5797560, 0.635361,0.5768198, 0.637439,0.5938512, 0.670474,0.5834764, 0.655554,0.5666306, 0.755509,0.5515649, 0.686740,0.5732063, 0.791060,0.5523606, 0.625421,0.6027112, 0.678209,0.5870899, 0.656146,0.4342498, 0.768202,0.4214500, 0.730696,0.4775476, 0.579478,0.3444986, 0.623040,0.3691986, 0.600183,0.2429964, 0.6624
0.5766924, 0.647613,0.5851749, 0.646527,0.5859361, 0.643381,0.5914558, 0.680920,0.5918835, 0.665556,0.5636348, 0.773535,0.5643482, 0.705812,0.5280528, 0.743020,0.5648286, 0.632957,0.5823445, 0.638816,0.5785068, 0.627600,0.4211498, 0.761637,0.4258304, 0.725443,0.4327099, 0.563332,0.4313966, 0.550212,0.3221478, 0.646065,0.3199982, 0.6355
0.5683783, 0.632799,0.5757684, 0.630963,0.5768662, 0.630345,0.5851535, 0.662402,0.5817894, 0.659729,0.5622115, 0.740864,0.5568652, 0.716357,0.5078598, 0.720280,0.5044418, 0.658466,0.5539560, 0.625779,0.5540699, 0.621453,0.4331323, 0.765857,0.4344649, 0.741552,0.3782556, 0.583578,0.3723762, 0.568712,0.2612844, 0.602337,0.2595358, 0.5932
0.5571265, 0.641187,0.5617033, 0.632147,0.5649933, 0.632824,0.5765506, 0.666611,0.5765866, 0.651570,0.5548053, 0.757621,0.5634849, 0.709328,0.5037407, 0.743278,0.4936539, 0.611258,0.5472689, 0.619557,0.5531481, 0.608995,0.4203436, 0.760639,0.4432609, 0.715526,0.3324244, 0.643229,0.4846696, 0.594386,0.2187039, 0.645423,0.3721299, 0.6224
0.5586497, 0.647208,0.5627115, 0.634333,0.5661153, 0.639634,0.5771254, 0.661889,0.5813239, 0.658576,0.5563767, 0.743490,0.5678340, 0.733095,0.4864519, 0.792314,0.5530268,0.6638066,0.5019771, 0.693131,0.5781368, 0.615431,0.4271558, 0.773236,0.4405388, 0.738393,0.3580535, 0.595842,0.3609838, 0.590562,0.2725486, 0.700371,0.2738199, 0.6969
0.5751280, 0.628685,0.5819273, 0.622515,0.5812522, 0.622490,0.5878225, 0.659024,0.5856280, 0.650999,0.5656194, 0.747254,0.5524373, 0.692104,0.5125911, 0.672580,0.5096371, 0.640024,0.5658776, 0.613419,0.5667252, 0.600945,0.4257222, 0.780341,0.4245563, 0.734378,0.4250116, 0.563559,0.4172225, 0.548818,0.3280792, 0.673595,0.2750846, 0.5971
0.5715914, 0.643058,0.5755895, 0.639639,0.5744663, 0.637174,0.5886179, 0.667860,0.5803099, 0.661016,0.5641415, 0.750455,0.5478703, 0.707129,0.5473594, 0.762268,0.5555772, 0.632781,0.5925803, 0.649197,0.5808847, 0.638692,0.4321948, 0.766821,0.4169775, 0.738337,0.4777778, 0.586883,0.3352497, 0.624822,0.3717534, 0.609155,0.2411795, 0.6296
0.5810700, 0.657002,0.5902131, 0.655891,0.5897121, 0.650674,0.5965176, 0.687609,0.5947762, 0.672839,0.5634869, 0.764678,0.5609719, 0.711035,0.5463687, 0.763219,0.5693237, 0.638982,0.5881125, 0.646932,0.5818113, 0.632457,0.4265894, 0.770999,0.4264026, 0.734271,0.4558732, 0.571155,0.3554262, 0.591771,0.3127894, 0.650819,0.2798863, 0.6695
0.5695941, 0.644964,0.5776495, 0.637977,0.5784875, 0.637953,0.5883348, 0.670332,0.5869021, 0.665871,0.5633332, 0.766769,0.5570931, 0.715119,0.5076493, 0.688128,0.5112415, 0.648871,0.5707265, 0.621815,0.568479 , 0.616129,0.4337978, 0.784979,0.4403730, 0.754848,0.4088825, 0.565471,0.4171485, 0.549721,0.2895321, 0.600079,0.2951772, 0.5953
0.5630106, 0.642232,0.5704588, 0.639853,0.5725901, 0.637938,0.5827586, 0.667491,0.5829805, 0.661734,0.5593249, 0.749898,0.5617482, 0.723897,0.5071502, 0.77323 ,0.4953614, 0.625055,0.5519417, 0.620668,0.5527557, 0.613684,0.4291666, 0.770424,0.4431384, 0.738613,0.3503764, 0.634780,0.4701460, 0.575969,0.2306275, 0.627292,0.3800895, 0.6160
0.5606591, 0.642265,0.5661516, 0.637756,0.5689504, 0.634042,0.5784983, 0.660973,0.5806382, 0.651901,0.5546474, 0.747365,0.5690493,0.7127165,0.4942339, 0.797658,0.5577851, 0.639414,0.5006704, 0.693920,0.5610531, 0.607396,0.4249080, 0.763256,0.4416380, 0.725944,0.3523594, 0.632895,0.4691198, 0.562004,0.2407092, 0.685511,0.3584944, 0.5975
0.5721377, 0.630228,0.5779126, 0.625805,0.5790741, 0.626703,0.5870762, 0.657041,0.5885059, 0.654060,0.5660414, 0.744912,0.5625959, 0.709255,0.5196195, 0.663401,0.5180817, 0.634799,0.5732308, 0.623243,0.5732840, 0.617235,0.4250163, 0.777820,0.4270401, 0.740441,0.4099742, 0.565274,0.4085211, 0.555055,0.3046895, 0.670989,0.3031894, 0.6467
0.5710561, 0.645529,0.5786443, 0.640899,0.5796890, 0.638852,0.5888281, 0.666748,0.5872895, 0.661275,0.5595133, 0.750112,0.5644518, 0.694758,0.5488796, 0.728168,0.5797228, 0.624102,0.5879619, 0.635541,0.5839716, 0.623409,0.4284761, 0.773678,0.4197630, 0.739010,0.4664993, 0.584048,0.3479420, 0.604762,0.3603303, 0.617589,0.2577717, 0.5977
0.5730278, 0.663788,0.5818726, 0.663988,0.5766223, 0.654282,0.5963466, 0.688519,0.5817588, 0.667725,0.5716375, 0.762991,0.5438606, 0.688233,0.5710920, 0.784319,0.5138852, 0.622058,0.6052689, 0.682839,0.5850876, 0.650247,0.4347951, 0.770064,0.4206604, 0.737389,0.4810939, 0.589980,0.3473070, 0.621975,0.3708163, 0.588276,0.2463446, 0.6670
0.5830473, 0.651761,0.5929638, 0.651873,0.5912967, 0.643722,0.6014008, 0.689846,0.5930583, 0.668728,0.5675349, 0.779371,0.5636405, 0.703044,0.5426163, 0.789654,0.5105789, 0.608715,0.5849797, 0.650990,0.5786541, 0.623472,0.4260300, 0.780256,0.4262676, 0.732078,0.4313910, 0.569821,0.4278170, 0.553012,0.3206032, 0.692115,0.3186166, 0.6806
0.5683141, 0.631893,0.5771094, 0.629625,0.578269 , 0.629915,0.5886308, 0.660544,0.5845129, 0.661101,0.5656468, 0.754567,0.5570237, 0.722918,0.5092051, 0.718707,0.5075629, 0.669074,0.5539218, 0.632817,0.5546231, 0.624183,0.4340322, 0.774921,0.4401601, 0.752286,0.3718341, 0.593247,0.3733398, 0.572155,0.2656213, 0.592039,0.2660292, 0.5820
0.5552078, 0.640607,0.5589741, 0.634534,0.5614551, 0.631299,0.5699763, 0.669367,0.5737927, 0.657822,0.5490443, 0.763598,0.5632921, 0.719656,0.4829304, 0.684515,0.5422964, 0.613125,0.5539979, 0.617608,0.5541993, 0.611607,0.4248592, 0.773809,0.4420006, 0.736287,0.3338723, 0.646629,0.4706976, 0.590411,0.2218157, 0.628108,0.3774077, 0.6185
0.5594568, 0.642604,0.5636161, 0.633315,0.5689284, 0.636546,0.5727434, 0.653245,0.5815269, 0.662059,0.5436142, 0.731523,0.5750852, 0.735251,0.4947004, 0.736624,0.5650038, 0.635597,0.5662462, 0.603290,0.5843597, 0.617380,0.4174078, 0.760877,0.4426277, 0.718217,0.3494980, 0.625333,0.4544859, 0.545856,0.2490150, 0.676880,0.3511866, 0.6130
0.557845 , 0.628924,0.5652755, 0.626155,0.5658863, 0.626681,0.5792447, 0.655096,0.5758114, 0.653179,0.5624704, 0.739254,0.5539871, 0.710170,0.515535 , 0.723421,0.4999171, 0.647246,0.5617341, 0.600956,0.5642679, 0.600365,0.4259274, 0.791178,0.4253498, 0.761391,0.4029257, 0.566777,0.4016147, 0.557535,0.3091583, 0.667057,0.2877102, 0.6052
0.5675913, 0.631256,0.5750618, 0.627028,0.5758680, 0.625841,0.5852981, 0.658508,0.5802176, 0.651890,0.5581474, 0.742851,0.5544902, 0.708015,0.5158677, 0.707088,0.5200408, 0.625072,0.5566653, 0.616232,0.5557228, 0.614641,0.4245566, 0.773989,0.4249843, 0.746560,0.4707064, 0.581243,0.3432822, 0.621053,0.3606162, 0.628682,0.2370449, 0.6382
0.5749501, 0.649046,0.5812831, 0.643105,0.5807544, 0.641303,0.5913224, 0.669497,0.5869801, 0.663134,0.5635488, 0.755871,0.558869 , 0.710314,0.5566905, 0.784839,0.5707652, 0.631844,0.5844109, 0.654419,0.5780210, 0.631453,0.4279788, 0.764666,0.4188458, 0.738557,0.4691342, 0.578965,0.3321575, 0.651622,0.3580039, 0.597024,0.2321832, 0.6915
0.5757781, 0.642052,0.5846615, 0.640166,0.5818225, 0.635976,0.5922941, 0.669453,0.5829871, 0.655517,0.5710601, 0.763606,0.5542652, 0.684206,0.5204466, 0.693997,0.5069243, 0.618690,0.5760508, 0.618953,0.5651288, 0.607813,0.4364840, 0.783405,0.4352960, 0.749329,0.4155575, 0.562349,0.4136756, 0.549906,0.3076521, 0.662563,0.3078473, 0.6075
0.5633972, 0.625659,0.5672400, 0.622516,0.5706788, 0.625918,0.5799403, 0.650626,0.5842800, 0.657925,0.5606803, 0.729035,0.5650230, 0.724903,0.5277273, 0.740096,0.5380337, 0.644442,0.5489560, 0.624089,0.5491511, 0.624340,0.4434196, 0.772995,0.4488853, 0.745631,0.3565524, 0.609985,0.4365012, 0.545495,0.2393598, 0.620102,0.3705956, 0.6401
0.5563023, 0.645374,0.5621673, 0.637571,0.5643972, 0.635833,0.5744885, 0.670592,0.5718694, 0.656092,0.5525442, 0.765789,0.5524426, 0.694411,0.5031394, 0.747738,0.4881478, 0.611384,0.4886541, 0.685661,0.5581181, 0.608607,0.4245218, 0.776963,0.4410466, 0.726984,0.3300865, 0.659614,0.4705918, 0.576173,0.2124641, 0.668397,0.3729967, 0.6244
0.5651345, 0.642530,0.5693454, 0.636282,0.5736593, 0.638238,0.5799737, 0.661996,0.5854690, 0.662840,0.5580640, 0.738452,0.5655853, 0.737669,0.5091679, 0.689239,0.5513119, 0.662146,0.5673270, 0.618069,0.5780887, 0.620456,0.4247674, 0.777598,0.4312106, 0.752028,0.3575973, 0.599726,0.3612356, 0.596802,0.2717594, 0.694031,0.2708216, 0.6901
0.5779464, 0.638160,0.5881287, 0.633729,0.5873327, 0.633885,0.5939109, 0.669750,0.5917943, 0.660106,0.5691672, 0.756757,0.5537966, 0.708295,0.5186662, 0.665500,0.5108918, 0.638701,0.5754982, 0.616273,0.5713198, 0.611353,0.4281000, 0.788921,0.4271939, 0.755025,0.4279175, 0.569074,0.4310978, 0.558756,0.3027819, 0.635710,0.3069337, 0.6218
0.5797433, 0.655282,0.5886774, 0.654364,0.5864765, 0.646994,0.5978981, 0.686538,0.5926452, 0.667149,0.5660808, 0.760779,0.5551909, 0.707097,0.5389792, 0.763786,0.5303217, 0.634401,0.5843610, 0.657705,0.5778811, 0.641101,0.4315569, 0.769544,0.4179306, 0.740715,0.4851563,0.5909965,0.3467728, 0.622851,0.3802631, 0.619159,0.2525078, 0.6453
0.5857469, 0.653668,0.5946186, 0.654510,0.5919928, 0.645301,0.6004881, 0.692928,0.5909333, 0.671772,0.5670710, 0.773555,0.5668156, 0.704990,0.5172621, 0.773636,0.5376179, 0.635302,0.5702129, 0.658678,0.5684492, 0.629507,0.4306404, 0.767049,0.4323424, 0.731482,0.4647834, 0.583478,0.3611342, 0.604178,0.2940082, 0.689129,0.2886347, 0.6914
0.5658624, 0.643165,0.5727355, 0.635097,0.5733540, 0.635463,0.5849457, 0.672437,0.5852942, 0.666182,0.5579956, 0.754211,0.5579247, 0.723836,0.4943299, 0.692533,0.5210220, 0.653063,0.5519586, 0.624906,0.5531237, 0.620693,0.4305146, 0.785248,0.4401081, 0.760682,0.4130091, 0.571249,0.4205027, 0.557030,0.3016376, 0.612907,0.3093152, 0.6077
